filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
0744.png,0.3189239501953125,34.144001627057435,29.189599775627457,0.9648763344864673,0.9008988586310456
0786.png,0.604766845703125,31.545184053883535,29.361085665395255,0.917395912967278,0.8674952910051389
0799.png,0.4739837646484375,34.16039289998511,30.925117751781663,0.9407250593154936,0.8848701022114227
0825.png,0.3722686767578125,35.62948713163308,31.38279978456518,0.976517148008955,0.9471855400929372
0836.png,0.6440277099609375,30.779485016555302,28.923322060870163,0.9155262597260038,0.8796971274979908
0861.png,0.3699951171875,30.261161155253475,25.943801335108887,0.9273912560436056,0.8137885219143222
0871.png,0.4162750244140625,28.033578495468177,24.375411468610622,0.8592111772979049,0.7039015210488214
0891.png,0.429290771484375,35.23197987953738,31.593587119452007,0.9416686312179433,0.8776718607347079
0958.png,0.30194091796875,35.77022947799088,30.571695730554794,0.9630302117386951,0.885237104308701
1041.png,0.5019073486328125,33.062516127249744,30.080640455608794,0.9499729156964482,0.9105703300180408
1088.png,0.5359344482421875,33.25162428996586,30.575286091697844,0.9318015758592879,0.8866253120643947
1091.png,0.2399139404296875,35.33908664324962,29.144347283121483,0.969612049512109,0.8808137802630589
1139.png,0.415740966796875,33.94127100046805,30.13806401148049,0.9661797058517455,0.927321447037864
1165.png,0.4216156005859375,35.67650530946676,31.939695492119313,0.9601426640221006,0.9156790318015249
1167.png,0.440948486328125,32.96964399045807,29.413762149774414,0.9449157530176788,0.881118709355604
1187.png,0.4103240966796875,33.25839443876468,29.397783357242346,0.9392261626709807,0.8646021891404873
1201.png,0.3141021728515625,31.23796984535052,26.217755921154314,0.9541664826502476,0.8713588237445632
1202.png,0.2968292236328125,30.933775765123116,25.665664709862966,0.9273345583558904,0.7762309310512762
1212.png,0.430816650390625,32.73972953668196,29.128444330768385,0.9564235430183686,0.9110392956770174
1215.png,0.25848388671875,32.915170220898084,27.040677694768217,0.9454062387435771,0.8019152531884929
1217.png,0.7191314697265625,33.29184420882833,31.884065950128683,0.9306800855971773,0.9090709444053956
1246.png,0.3675079345703125,33.30149295580457,28.97941752330378,0.9302716445209422,0.8247514205808624
1250.png,0.263275146484375,32.04387896518786,26.315508677744532,0.9297249604369725,0.7707023495286267
1277.png,0.5215911865234375,28.961187845472747,26.138236300785216,0.8821803019906171,0.7811736897953712
1312.png,0.4019775390625,34.59785878728404,30.63999942340795,0.9720251230094812,0.9344627029915231
1334.png,0.53253173828125,34.751122093884575,32.016400000696926,0.9676350507556902,0.9429838296082702
1368.png,0.1739959716796875,40.37030875470445,32.85275060527532,0.9812514069540199,0.9097913333570005
1369.png,0.458404541015625,35.210664632548266,31.82320636740807,0.9612812696465618,0.9222315622073666
1374.png,0.4840087890625,32.99223468507482,29.84916092564164,0.9560671995975552,0.9110655474808059
1387.png,0.2877960205078125,34.63549336897263,29.27175436584545,0.954047613923032,0.8586043191371863
1395.png,0.5101165771484375,33.8944244815406,30.9831771082148,0.942637732460666,0.8983518698504491
1448.png,0.397613525390625,35.360945246019085,31.359690000291035,0.9556049100650663,0.8959422345053701
1457.png,0.5075836181640625,30.957292304536452,28.03831459123298,0.9254749342666231,0.8632712822775774
1466.png,0.200531005859375,36.70002331057167,29.72290272861608,0.9718144864905421,0.8691185127497845
1484.png,0.330902099609375,32.51811181153624,27.716049586329426,0.9404836194287237,0.8326643880442036
1500.png,0.436614990234375,33.31337050176667,29.718707725217023,0.9558158848183386,0.9092155575837785
1516.png,0.598175048828125,33.39538451487449,31.180142260897842,0.941213603024488,0.9080543014685524
1522.png,0.450531005859375,35.02791436058749,31.576698395435603,0.9575936755424095,0.9123375733430173
1536.png,0.447235107421875,28.380453579086943,24.90339002313999,0.8988251994385308,0.7933552431860957
1540.png,0.388336181640625,35.38635427981676,31.27844562395034,0.9697628637611693,0.925422594495312
1548.png,0.319732666015625,34.322402156933826,29.372181849239098,0.9656660804566872,0.8982045531616732
1553.png,0.3673553466796875,31.894155625402334,27.554348336573252,0.9283681285559306,0.819703349280366
1579.png,0.35333251953125,36.78456328081752,32.26662039055432,0.9724917374578173,0.9270701882536923
