sample_id,feature_type,block_index,layer_fraction,is_primary_block,similarity_1e5_to_clean,similarity_render_to_clean,delta_render_over_1e5,different_scene_1e5_to_clean,different_scene_render_to_clean,scene_advantage_1e5,scene_advantage_render,delta_scene_advantage,similarity_1e5_to_render,different_scene_target_sample_id
4374,centered,6,2/4,1,0.555604,0.746026,0.190421,0.460908,0.726974,0.094696,0.019051,-0.075645,0.444216,5878
4374,raw,3,1/4,0,0.586943,0.712193,0.125250,0.525360,0.691078,0.061583,0.021115,-0.040468,0.403467,5878
4374,centered,3,1/4,0,0.652943,0.761561,0.108618,0.609499,0.739100,0.043444,0.022461,-0.020983,0.563828,5878
4377,raw,6,2/4,1,0.532807,0.772656,0.239848,0.368339,0.738229,0.164468,0.034427,-0.130041,0.322442,0519
4377,centered,6,2/4,1,0.623642,0.778241,0.154599,0.488599,0.714088,0.135042,0.064153,-0.070889,0.499128,0519
4377,raw,3,1/4,0,0.648178,0.759923,0.111745,0.531806,0.722868,0.116372,0.037055,-0.079317,0.474687,0519
4377,centered,3,1/4,0,0.683666,0.800686,0.117020,0.609121,0.747359,0.074545,0.053327,-0.021218,0.593978,0519
4387,raw,6,2/4,1,0.642500,0.850986,0.208485,0.583894,0.814400,0.058606,0.036586,-0.022020,0.500740,3151
4387,centered,6,2/4,1,0.691027,0.823220,0.132193,0.613552,0.810367,0.077475,0.012853,-0.064622,0.557600,3151
4387,raw,3,1/4,0,0.698140,0.821912,0.123772,0.656920,0.802338,0.041220,0.019574,-0.021646,0.561692,3151
4387,centered,3,1/4,0,0.703992,0.838379,0.134387,0.658278,0.832186,0.045715,0.006193,-0.039522,0.605980,3151
4415,raw,6,2/4,1,0.631052,0.862268,0.231216,0.608516,0.791341,0.022535,0.070927,0.048391,0.507881,1501
4415,centered,6,2/4,1,0.673488,0.840137,0.166649,0.637726,0.782735,0.035763,0.057402,0.021640,0.567362,1501
4415,raw,3,1/4,0,0.697220,0.832576,0.135356,0.699161,0.758364,-0.001941,0.074212,0.076153,0.576705,1501
4415,centered,3,1/4,0,0.702599,0.842526,0.139927,0.675425,0.790511,0.027175,0.052015,0.024841,0.595779,1501
4435,raw,6,2/4,1,0.715961,0.732995,0.017034,0.657227,0.723259,0.058734,0.009736,-0.048998,0.479618,0378
4435,centered,6,2/4,1,0.707077,0.735551,0.028473,0.674925,0.716756,0.032152,0.018795,-0.013358,0.527167,0378
4435,raw,3,1/4,0,0.773042,0.761363,-0.011679,0.739489,0.756720,0.033553,0.004643,-0.028910,0.588954,0378
4435,centered,3,1/4,0,0.721498,0.805616,0.084118,0.709316,0.790941,0.012181,0.014675,0.002494,0.609000,0378
4466,raw,6,2/4,1,0.671902,0.803538,0.131635,0.638624,0.757967,0.033279,0.045571,0.012292,0.516803,1774
4466,centered,6,2/4,1,0.689190,0.798913,0.109723,0.668356,0.740693,0.020835,0.058220,0.037385,0.548287,1774
4466,raw,3,1/4,0,0.739248,0.802339,0.063092,0.716423,0.767355,0.022825,0.034985,0.012160,0.617628,1774
4466,centered,3,1/4,0,0.712837,0.827713,0.114876,0.683102,0.803350,0.029735,0.024363,-0.005372,0.603636,1774
4467,raw,6,2/4,1,0.374690,0.658523,0.283833,0.264787,0.701936,0.109903,-0.043413,-0.153316,0.130518,4151
4467,centered,6,2/4,1,0.519121,0.697229,0.178108,0.441904,0.698405,0.077217,-0.001176,-0.078393,0.400528,4151
4467,raw,3,1/4,0,0.493435,0.689039,0.195604,0.441863,0.725090,0.051572,-0.036051,-0.087623,0.315314,4151
4467,centered,3,1/4,0,0.571050,0.750617,0.179567,0.574647,0.755468,-0.003597,-0.004852,-0.001254,0.498795,4151
4480,raw,6,2/4,1,0.309491,0.871542,0.562051,0.260665,0.758908,0.048826,0.112634,0.063808,0.194737,5198
4480,centered,6,2/4,1,0.465897,0.864676,0.398779,0.426396,0.752800,0.039501,0.111876,0.072376,0.438773,5198
4480,raw,3,1/4,0,0.540388,0.830350,0.289962,0.490480,0.749983,0.049908,0.080367,0.030458,0.425381,5198
4480,centered,3,1/4,0,0.641678,0.854627,0.212949,0.606610,0.774308,0.035068,0.080319,0.045251,0.569544,5198
4502,raw,6,2/4,1,0.571203,0.841321,0.270119,0.477401,0.876722,0.093802,-0.035401,-0.129203,0.438895,3361
4502,centered,6,2/4,1,0.636193,0.831025,0.194832,0.566320,0.845849,0.069873,-0.014824,-0.084696,0.535228,3361
4502,raw,3,1/4,0,0.652667,0.824322,0.171654,0.587776,0.857396,0.064891,-0.033074,-0.097965,0.527160,3361
4502,centered,3,1/4,0,0.681973,0.841002,0.159029,0.648390,0.861306,0.033583,-0.020304,-0.053887,0.573062,3361
4546,raw,6,2/4,1,0.771252,0.819842,0.048590,0.664630,0.721426,0.106622,0.098416,-0.008205,0.612328,6325
4546,centered,6,2/4,1,0.769021,0.800711,0.031690,0.648763,0.711582,0.120258,0.089129,-0.031129,0.616989,6325
4546,raw,3,1/4,0,0.777175,0.814903,0.037729,0.696611,0.718629,0.080564,0.096275,0.015711,0.637666,6325
4546,centered,3,1/4,0,0.739764,0.833279,0.093515,0.642937,0.763104,0.096828,0.070175,-0.026653,0.623034,6325
4555,raw,6,2/4,1,0.443828,0.851787,0.407959,0.480186,0.686162,-0.036357,0.165625,0.201983,0.329741,2448
4555,centered,6,2/4,1,0.535775,0.842722,0.306946,0.554586,0.686017,-0.018811,0.156705,0.175516,0.471402,2448
4555,raw,3,1/4,0,0.594494,0.854010,0.259516,0.599008,0.704159,-0.004515,0.149851,0.154366,0.496825,2448
4555,centered,3,1/4,0,0.665327,0.868179,0.202852,0.620862,0.757277,0.044465,0.110902,0.066436,0.582012,2448
4568,raw,6,2/4,1,0.709369,0.814235,0.104866,0.567281,0.590629,0.142087,0.223606,0.081519,0.522554,2179
4568,centered,6,2/4,1,0.730097,0.796044,0.065947,0.544323,0.595138,0.185774,0.200905,0.015131,0.557763,2179
4568,raw,3,1/4,0,0.747470,0.811615,0.064145,0.635204,0.626773,0.112266,0.184842,0.072576,0.595280,2179
4568,centered,3,1/4,0,0.726947,0.831568,0.104622,0.583569,0.684085,0.143378,0.147483,0.004105,0.606657,2179
4589,raw,6,2/4,1,0.340504,0.822760,0.482255,0.307226,0.790177,0.033279,0.032583,-0.000696,0.247039,4965
4589,centered,6,2/4,1,0.485268,0.806947,0.321680,0.451488,0.772680,0.033780,0.034267,0.000487,0.456487,4965
4589,raw,3,1/4,0,0.530609,0.784661,0.254052,0.503536,0.787186,0.027073,-0.002525,-0.029597,0.426274,4965
4589,centered,3,1/4,0,0.639587,0.808719,0.169133,0.629560,0.804245,0.010027,0.004475,-0.005553,0.567180,4965
4658,raw,6,2/4,1,0.388824,0.725281,0.336457,0.415008,0.601080,-0.026184,0.124201,0.150385,0.178970,6139
4658,centered,6,2/4,1,0.529249,0.730753,0.201504,0.526296,0.615233,0.002953,0.115520,0.112567,0.408535,6139
4658,raw,3,1/4,0,0.555817,0.709743,0.153926,0.554651,0.620021,0.001165,0.089722,0.088557,0.378721,6139
4658,centered,3,1/4,0,0.638007,0.758544,0.120537,0.593169,0.694075,0.044838,0.064469,0.019631,0.562271,6139
4697,raw,6,2/4,1,0.346525,0.811839,0.465315,0.327355,0.786093,0.019170,0.025746,0.006577,0.234581,2079
4697,centered,6,2/4,1,0.495413,0.790413,0.295000,0.471391,0.756430,0.024022,0.033983,0.009961,0.414581,2079
4697,raw,3,1/4,0,0.526402,0.831714,0.305312,0.498583,0.805111,0.027820,0.026603,-0.001217,0.425463,2079
4697,centered,3,1/4,0,0.636769,0.854343,0.217575,0.616851,0.823456,0.019918,0.030888,0.010969,0.561081,2079
4702,raw,6,2/4,1,0.500830,0.845251,0.344421,0.433932,0.800816,0.066898,0.044435,-0.022463,0.385537,4291
4702,centered,6,2/4,1,0.589944,0.821479,0.231535,0.521974,0.780960,0.067970,0.040520,-0.027451,0.509111,4291
4702,raw,3,1/4,0,0.617067,0.810328,0.193261,0.569433,0.783852,0.047634,0.026475,-0.021158,0.499633,4291
4702,centered,3,1/4,0,0.667568,0.831812,0.164244,0.630204,0.805770,0.037363,0.026042,-0.011321,0.592184,4291
4725,raw,6,2/4,1,0.705135,0.814829,0.109694,0.692330,0.784439,0.012805,0.030390,0.017585,0.627476,3017
4725,centered,6,2/4,1,0.711229,0.803210,0.091982,0.690666,0.777431,0.020563,0.025779,0.005216,0.634340,3017
4725,raw,3,1/4,0,0.753601,0.767591,0.013991,0.736495,0.762558,0.017105,0.005033,-0.012072,0.639474,3017
4725,centered,3,1/4,0,0.718191,0.784081,0.065890,0.687704,0.784651,0.030487,-0.000570,-0.031057,0.574944,3017
4733,raw,6,2/4,1,0.638727,0.825132,0.186405,0.604566,0.807055,0.034162,0.018078,-0.016084,0.499604,3499
4733,centered,6,2/4,1,0.683076,0.800475,0.117399,0.633838,0.792849,0.049238,0.007625,-0.041613,0.541495,3499
4733,raw,3,1/4,0,0.702655,0.803382,0.100727,0.672361,0.795294,0.030294,0.008088,-0.022206,0.569452,3499
4733,centered,3,1/4,0,0.703672,0.824120,0.120447,0.673047,0.823368,0.030626,0.000751,-0.029874,0.583297,3499
4740,raw,6,2/4,1,0.544880,0.677354,0.132474,0.377123,0.755541,0.167757,-0.078187,-0.245944,0.257611,5906
4740,centered,6,2/4,1,0.620555,0.696838,0.076283,0.492115,0.743360,0.128440,-0.046521,-0.174962,0.437575,5906
4740,raw,3,1/4,0,0.680569,0.699803,0.019234,0.555834,0.766476,0.124735,-0.066673,-0.191408,0.458401,5906
4740,centered,3,1/4,0,0.687445,0.768374,0.080928,0.636494,0.797486,0.050951,-0.029113,-0.080064,0.584549,5906
4787,raw,6,2/4,1,0.454481,0.762603,0.308122,0.362644,0.724013,0.091836,0.038590,-0.053247,0.244799,5719
4787,centered,6,2/4,1,0.574900,0.765107,0.190207,0.501235,0.721210,0.073665,0.043896,-0.029769,0.451751,5719
4787,raw,3,1/4,0,0.624163,0.766070,0.141907,0.552274,0.740218,0.071889,0.025852,-0.046038,0.453613,5719
4787,centered,3,1/4,0,0.666265,0.807535,0.141271,0.615788,0.775319,0.050476,0.032216,-0.018260,0.576430,5719
4823,raw,6,2/4,1,0.323431,0.849811,0.526380,0.222177,0.734388,0.101254,0.115423,0.014170,0.192505,4354
4823,centered,6,2/4,1,0.470395,0.834472,0.364077,0.378804,0.689888,0.091591,0.144584,0.052993,0.414028,4354
4823,raw,3,1/4,0,0.540687,0.829911,0.289223,0.451973,0.706513,0.088714,0.123398,0.034684,0.429212,4354
4823,centered,3,1/4,0,0.642523,0.850655,0.208132,0.564256,0.725443,0.078266,0.125212,0.046946,0.580458,4354
4826,raw,6,2/4,1,0.514380,0.835070,0.320690,0.430937,0.731077,0.083443,0.103993,0.020550,0.382754,1008
4826,centered,6,2/4,1,0.595394,0.836203,0.240809,0.513578,0.709213,0.081816,0.126990,0.045174,0.510694,1008
4826,raw,3,1/4,0,0.630978,0.824264,0.193285,0.545308,0.706969,0.085671,0.117294,0.031624,0.523032,1008
4826,centered,3,1/4,0,0.679074,0.850036,0.170962,0.600384,0.737859,0.078690,0.112177,0.033487,0.587109,1008
4872,raw,6,2/4,1,0.555163,0.643901,0.088739,0.353849,0.767856,0.201313,-0.123955,-0.325269,0.247464,6701
4872,centered,6,2/4,1,0.619612,0.669195,0.049583,0.492297,0.743586,0.127315,-0.074391,-0.201706,0.427387,6701
4872,raw,3,1/4,0,0.670821,0.698323,0.027502,0.550273,0.769987,0.120548,-0.071664,-0.192212,0.454514,6701
4872,centered,3,1/4,0,0.677620,0.760235,0.082614,0.652769,0.788843,0.024851,-0.028608,-0.053459,0.573659,6701
4940,raw,6,2/4,1,0.671728,0.866876,0.195148,0.687119,0.764918,-0.015391,0.101959,0.117349,0.543465,6709
4940,centered,6,2/4,1,0.704179,0.842365,0.138187,0.683441,0.770183,0.020738,0.072183,0.051445,0.580580,6709
4940,raw,3,1/4,0,0.720470,0.845666,0.125195,0.713989,0.766484,0.006481,0.079182,0.072701,0.584743,6709
4940,centered,3,1/4,0,0.719657,0.858677,0.139020,0.685160,0.804734,0.034496,0.053943,0.019447,0.606526,6709
4965,raw,6,2/4,1,0.757017,0.838284,0.081267,0.632858,0.710497,0.124159,0.127786,0.003627,0.627523,1244
4965,centered,6,2/4,1,0.746607,0.828409,0.081802,0.601345,0.693862,0.145263,0.134547,-0.010715,0.600796,1244
4965,raw,3,1/4,0,0.793861,0.838165,0.044305,0.693914,0.713545,0.099947,0.124620,0.024673,0.679821,1244
4965,centered,3,1/4,0,0.737099,0.856761,0.119662,0.612349,0.757656,0.124750,0.099105,-0.025645,0.595847,1244
5057,raw,6,2/4,1,0.532729,0.842898,0.310169,0.506132,0.725431,0.026596,0.117467,0.090871,0.398327,2666
5057,centered,6,2/4,1,0.599516,0.836005,0.236488,0.573868,0.709189,0.025649,0.126816,0.101167,0.512987,2666
5057,raw,3,1/4,0,0.647279,0.837519,0.190240,0.580223,0.706849,0.067056,0.130670,0.063614,0.531887,2666
5057,centered,3,1/4,0,0.688258,0.861195,0.172938,0.614916,0.740448,0.073342,0.120747,0.047405,0.601735,2666
5060,raw,6,2/4,1,0.491843,0.824406,0.332563,0.467662,0.694170,0.024181,0.130236,0.106055,0.337415,3646
5060,centered,6,2/4,1,0.589615,0.812017,0.222401,0.544959,0.699075,0.044656,0.112942,0.068286,0.498198,3646
5060,raw,3,1/4,0,0.629020,0.810276,0.181255,0.590559,0.698907,0.038461,0.111369,0.072908,0.491959,3646
5060,centered,3,1/4,0,0.687045,0.833152,0.146107,0.617495,0.750253,0.069550,0.082899,0.013349,0.597788,3646
5099,raw,6,2/4,1,0.351776,0.822711,0.470935,0.324476,0.733492,0.027300,0.089218,0.061918,0.203600,4301
5099,centered,6,2/4,1,0.497625,0.818170,0.320545,0.467507,0.726884,0.030118,0.091287,0.061168,0.424114,4301
5099,raw,3,1/4,0,0.550773,0.800488,0.249716,0.526044,0.740316,0.024729,0.060172,0.035443,0.417364,4301
5099,centered,3,1/4,0,0.638566,0.830167,0.191601,0.613421,0.779943,0.025146,0.050224,0.025078,0.570913,4301
5120,raw,6,2/4,1,0.252076,0.887740,0.635664,0.243411,0.697219,0.008665,0.190521,0.181856,0.159724,1977
5120,centered,6,2/4,1,0.426603,0.871077,0.444474,0.395061,0.692052,0.031542,0.179024,0.147482,0.407472,1977
5120,raw,3,1/4,0,0.489874,0.848269,0.358395,0.466011,0.680089,0.023862,0.168180,0.144318,0.395552,1977
5120,centered,3,1/4,0,0.617269,0.867922,0.250653,0.571404,0.715687,0.045866,0.152235,0.106370,0.568852,1977
5158,raw,6,2/4,1,0.488304,0.762387,0.274083,0.527905,0.590488,-0.039601,0.171899,0.211499,0.294617,3508
5158,centered,6,2/4,1,0.585566,0.763901,0.178335,0.576320,0.639931,0.009246,0.123969,0.114724,0.457638,3508
5158,raw,3,1/4,0,0.603454,0.771110,0.167656,0.614231,0.652448,-0.010777,0.118661,0.129438,0.457787,3508
5158,centered,3,1/4,0,0.655953,0.803195,0.147241,0.617621,0.723684,0.038332,0.079511,0.041179,0.562045,3508
5163,raw,6,2/4,1,0.686531,0.708240,0.021709,0.523466,0.761034,0.163065,-0.052794,-0.215859,0.457532,2734
5163,centered,6,2/4,1,0.703685,0.713183,0.009498,0.573301,0.737038,0.130384,-0.023856,-0.154239,0.527199,2734
5163,raw,3,1/4,0,0.740505,0.754187,0.013682,0.618954,0.775521,0.121551,-0.021334,-0.142885,0.571177,2734
5163,centered,3,1/4,0,0.726798,0.790231,0.063433,0.648920,0.798968,0.077878,-0.008736,-0.086615,0.609384,2734
5174,raw,6,2/4,1,0.500682,0.790044,0.289361,0.425392,0.726059,0.075290,0.063985,-0.011306,0.320628,4292
5174,centered,6,2/4,1,0.597307,0.794589,0.197282,0.518796,0.735186,0.078511,0.059403,-0.019108,0.494918,4292
5174,raw,3,1/4,0,0.656087,0.769882,0.113795,0.596607,0.724231,0.059480,0.045651,-0.013828,0.500437,4292
5174,centered,3,1/4,0,0.681725,0.811880,0.130154,0.639806,0.766192,0.041920,0.045687,0.003768,0.582123,4292
5193,raw,6,2/4,1,0.339005,0.782334,0.443329,0.422297,0.635424,-0.083292,0.146910,0.230202,0.171964,4740
5193,centered,6,2/4,1,0.481980,0.785683,0.303703,0.530873,0.664692,-0.048893,0.120991,0.169884,0.394685,4740
5193,raw,3,1/4,0,0.547422,0.779068,0.231646,0.613343,0.667854,-0.065921,0.111214,0.177136,0.414296,4740
5193,centered,3,1/4,0,0.644485,0.818239,0.173754,0.654223,0.743825,-0.009738,0.074414,0.084152,0.576502,4740
5198,raw,6,2/4,1,0.460285,0.839361,0.379076,0.450984,0.814237,0.009301,0.025125,0.015824,0.357502,3625
5198,centered,6,2/4,1,0.565773,0.836752,0.270979,0.549102,0.808678,0.016671,0.028074,0.011403,0.497174,3625
5198,raw,3,1/4,0,0.584288,0.834287,0.249999,0.564249,0.817545,0.020039,0.016742,-0.003296,0.494720,3625
5198,centered,3,1/4,0,0.640063,0.853336,0.213273,0.614799,0.842981,0.025264,0.010355,-0.014909,0.546021,3625
5219,raw,6,2/4,1,0.430374,0.789075,0.358701,0.539201,0.516505,-0.108828,0.272570,0.381398,0.267521,5706
5219,centered,6,2/4,1,0.538065,0.792917,0.254852,0.578167,0.560628,-0.040102,0.232289,0.272391,0.442059,5706
5219,raw,3,1/4,0,0.564970,0.791153,0.226183,0.630725,0.609651,-0.065755,0.181502,0.247257,0.451000,5706
5219,centered,3,1/4,0,0.614700,0.830718,0.216018,0.603523,0.692577,0.011176,0.138142,0.126965,0.550069,5706
5225,raw,6,2/4,1,0.446760,0.743778,0.297018,0.244728,0.661944,0.202032,0.081834,-0.120198,0.238313,6725
5225,centered,6,2/4,1,0.565355,0.769379,0.204024,0.397149,0.646106,0.168206,0.123273,-0.044933,0.469145,6725
5225,raw,3,1/4,0,0.603424,0.726487,0.123063,0.471249,0.640862,0.132175,0.085625,-0.046550,0.427844,6725
5225,centered,3,1/4,0,0.665516,0.780581,0.115065,0.589589,0.677324,0.075927,0.103257,0.027330,0.573772,6725
5230,raw,6,2/4,1,0.688375,0.804677,0.116301,0.586181,0.756123,0.102194,0.048553,-0.053641,0.532050,6742
5230,centered,6,2/4,1,0.705152,0.800180,0.095028,0.612150,0.734495,0.093002,0.065685,-0.027317,0.557298,6742
5230,raw,3,1/4,0,0.751897,0.815532,0.063635,0.657503,0.768652,0.094394,0.046879,-0.047514,0.621091,6742
5230,centered,3,1/4,0,0.725664,0.846647,0.120983,0.658876,0.794371,0.066788,0.052276,-0.014512,0.598175,6742
5249,raw,6,2/4,1,0.496982,0.746118,0.249136,0.514004,0.634749,-0.017021,0.111369,0.128391,0.319465,0351
5249,centered,6,2/4,1,0.582717,0.747024,0.164307,0.585391,0.646210,-0.002674,0.100814,0.103488,0.474675,0351
5249,raw,3,1/4,0,0.596407,0.742306,0.145899,0.623820,0.664954,-0.027413,0.077352,0.104765,0.467780,0351
5249,centered,3,1/4,0,0.645694,0.773565,0.127871,0.630554,0.724267,0.015140,0.049298,0.034158,0.579048,0351
5285,raw,6,2/4,1,0.458021,0.722582,0.264562,0.360351,0.676580,0.097670,0.046003,-0.051667,0.207154,1338
5285,centered,6,2/4,1,0.586333,0.734082,0.147749,0.494823,0.680047,0.091510,0.054035,-0.037475,0.434399,1338
5285,raw,3,1/4,0,0.620551,0.719273,0.098723,0.535354,0.707465,0.085197,0.011809,-0.073388,0.435106,1338
5285,centered,3,1/4,0,0.673810,0.768400,0.094590,0.620397,0.748407,0.053413,0.019994,-0.033420,0.594906,1338
5289,raw,6,2/4,1,0.371628,0.784510,0.412882,0.314996,0.826334,0.056632,-0.041824,-0.098456,0.208172,1179
5289,centered,6,2/4,1,0.509050,0.781039,0.271988,0.466350,0.804102,0.042700,-0.023064,-0.065764,0.411668,1179
5289,raw,3,1/4,0,0.569326,0.784568,0.215242,0.529591,0.817071,0.039734,-0.032504,-0.072238,0.437997,1179
5289,centered,3,1/4,0,0.651206,0.819218,0.168012,0.631491,0.839274,0.019715,-0.020056,-0.039771,0.579373,1179
5310,raw,6,2/4,1,0.437889,0.744555,0.306667,0.305158,0.614368,0.132731,0.130187,-0.002544,0.232350,0785
5310,centered,6,2/4,1,0.559051,0.769811,0.210760,0.437573,0.624446,0.121478,0.145365,0.023888,0.465390,0785
5310,raw,3,1/4,0,0.580177,0.730662,0.150485,0.499831,0.626455,0.080346,0.104207,0.023861,0.408657,0785
5310,centered,3,1/4,0,0.643807,0.784988,0.141181,0.587122,0.678785,0.056685,0.106203,0.049518,0.559946,0785
5311,raw,6,2/4,1,0.530269,0.776246,0.245977,0.366086,0.806104,0.164183,-0.029858,-0.194041,0.331351,0681
5311,centered,6,2/4,1,0.606765,0.779173,0.172408,0.477196,0.779447,0.129569,-0.000273,-0.129843,0.476384,0681
5311,raw,3,1/4,0,0.635990,0.775433,0.139443,0.521615,0.819151,0.114375,-0.043718,-0.158093,0.490334,0681
5311,centered,3,1/4,0,0.664214,0.817915,0.153701,0.616072,0.835070,0.048143,-0.017155,-0.065298,0.585084,0681
5317,raw,6,2/4,1,0.614036,0.864181,0.250145,0.639827,0.800451,-0.025792,0.063731,0.089522,0.548726,5057
5317,centered,6,2/4,1,0.657121,0.837138,0.180017,0.661452,0.794621,-0.004331,0.042516,0.046847,0.589434,5057
5317,raw,3,1/4,0,0.687438,0.833475,0.146037,0.697291,0.793679,-0.009853,0.039796,0.049649,0.602229,5057
5317,centered,3,1/4,0,0.700259,0.841855,0.141596,0.681384,0.820483,0.018875,0.021372,0.002497,0.584960,5057
5367,raw,6,2/4,1,0.555183,0.811262,0.256079,0.479774,0.830866,0.075409,-0.019603,-0.095013,0.385293,6115
5367,centered,6,2/4,1,0.639510,0.791603,0.152093,0.568221,0.814469,0.071289,-0.022865,-0.094154,0.516304,6115
5367,raw,3,1/4,0,0.653720,0.792987,0.139267,0.589308,0.810598,0.064412,-0.017611,-0.082023,0.500193,6115
5367,centered,3,1/4,0,0.692489,0.818395,0.125906,0.653874,0.828629,0.038615,-0.010234,-0.048849,0.601428,6115
5369,raw,6,2/4,1,0.666113,0.809874,0.143761,0.598905,0.834858,0.067208,-0.024984,-0.092192,0.518617,0273
5369,centered,6,2/4,1,0.687300,0.799716,0.112417,0.644708,0.814162,0.042592,-0.014446,-0.057038,0.561443,0273
5369,raw,3,1/4,0,0.710313,0.809254,0.098941,0.657595,0.842762,0.052718,-0.033508,-0.086226,0.586038,0273
5369,centered,3,1/4,0,0.690800,0.839661,0.148861,0.673258,0.856513,0.017542,-0.016852,-0.034394,0.594572,0273
5373,raw,6,2/4,1,0.347207,0.722473,0.375265,0.228277,0.678505,0.118930,0.043968,-0.074962,0.137330,1821
5373,centered,6,2/4,1,0.500568,0.735574,0.235006,0.402290,0.660681,0.098278,0.074893,-0.023384,0.391920,1821
5373,raw,3,1/4,0,0.522408,0.742257,0.219849,0.441740,0.702304,0.080668,0.039953,-0.040714,0.372240,1821
5373,centered,3,1/4,0,0.624455,0.789556,0.165101,0.582998,0.734146,0.041457,0.055410,0.013953,0.563098,1821
5429,raw,6,2/4,1,0.403290,0.817873,0.414583,0.457624,0.654524,-0.054333,0.163349,0.217683,0.248028,1885
5429,centered,6,2/4,1,0.516029,0.817254,0.301225,0.556554,0.670598,-0.040525,0.146656,0.187181,0.436131,1885
5429,raw,3,1/4,0,0.577391,0.825086,0.247695,0.594463,0.699154,-0.017072,0.125932,0.143004,0.460715,1885
5429,centered,3,1/4,0,0.644302,0.852847,0.208545,0.621599,0.756098,0.022703,0.096749,0.074046,0.571876,1885
5444,raw,6,2/4,1,0.461960,0.872028,0.410068,0.545416,0.618344,-0.083456,0.253685,0.337141,0.357987,1794
5444,centered,6,2/4,1,0.556266,0.860381,0.304114,0.581374,0.645679,-0.025108,0.214701,0.239809,0.489831,1794
5444,raw,3,1/4,0,0.597499,0.875687,0.278188,0.622533,0.661387,-0.025034,0.214300,0.239334,0.526118,1794
5444,centered,3,1/4,0,0.664628,0.889680,0.225052,0.601204,0.736083,0.063424,0.153597,0.090173,0.598328,1794
5446,raw,6,2/4,1,0.385423,0.737458,0.352035,0.362217,0.795857,0.023206,-0.058400,-0.081605,0.281625,2975
5446,centered,6,2/4,1,0.498770,0.736783,0.238013,0.497355,0.784807,0.001415,-0.048024,-0.049439,0.473219,2975
5446,raw,3,1/4,0,0.560505,0.708123,0.147618,0.548386,0.771772,0.012119,-0.063649,-0.075768,0.450260,2975
5446,centered,3,1/4,0,0.631843,0.738474,0.106631,0.637115,0.791304,-0.005271,-0.052830,-0.047559,0.553071,2975
5456,raw,6,2/4,1,0.669572,0.792704,0.123132,0.508141,0.814590,0.161431,-0.021886,-0.183317,0.483625,2398
5456,centered,6,2/4,1,0.701495,0.779307,0.077812,0.569442,0.785665,0.132054,-0.006357,-0.138411,0.549810,2398
5456,raw,3,1/4,0,0.735293,0.777562,0.042269,0.637267,0.803968,0.098027,-0.026406,-0.124432,0.572654,2398
5456,centered,3,1/4,0,0.707536,0.810726,0.103190,0.658847,0.818974,0.048689,-0.008248,-0.056937,0.601233,2398
5458,raw,6,2/4,1,0.370419,0.745707,0.375289,0.405639,0.647925,-0.035220,0.097782,0.133002,0.187791,3329
5458,centered,6,2/4,1,0.508458,0.749951,0.241493,0.510953,0.656872,-0.002495,0.093079,0.095574,0.402753,3329
5458,raw,3,1/4,0,0.544870,0.769600,0.224730,0.539567,0.675432,0.005303,0.094168,0.088864,0.395356,3329
5458,centered,3,1/4,0,0.638330,0.803240,0.164911,0.603090,0.731421,0.035240,0.071820,0.036580,0.564236,3329
5465,raw,6,2/4,1,0.616474,0.572941,-0.043533,0.279805,0.722231,0.336670,-0.149290,-0.485960,0.260166,6767
5465,centered,6,2/4,1,0.661899,0.651422,-0.010478,0.427225,0.695347,0.234674,-0.043925,-0.278600,0.451901,6767
5465,raw,3,1/4,0,0.705215,0.612969,-0.092245,0.469019,0.699436,0.236195,-0.086467,-0.322662,0.423783,6767
5465,centered,3,1/4,0,0.681966,0.712772,0.030806,0.589279,0.725244,0.092686,-0.012471,-0.105158,0.531524,6767
5473,raw,6,2/4,1,0.631971,0.842845,0.210874,0.634312,0.651533,-0.002341,0.191312,0.193653,0.520979,5697
5473,centered,6,2/4,1,0.670528,0.828585,0.158057,0.630977,0.654251,0.039551,0.174334,0.134783,0.569780,5697
5473,raw,3,1/4,0,0.706270,0.812466,0.106196,0.691239,0.661604,0.015031,0.150862,0.135831,0.604598,5697
5473,centered,3,1/4,0,0.695348,0.837968,0.142620,0.627610,0.723363,0.067738,0.114605,0.046867,0.595003,5697
5510,raw,6,2/4,1,0.659727,0.857759,0.198032,0.688090,0.785721,-0.028363,0.072038,0.100401,0.530801,4546
5510,centered,6,2/4,1,0.692707,0.826549,0.133842,0.707091,0.763093,-0.014384,0.063457,0.077840,0.559973,4546
5510,raw,3,1/4,0,0.695059,0.836372,0.141313,0.716162,0.777019,-0.021103,0.059353,0.080456,0.590669,4546
5510,centered,3,1/4,0,0.694021,0.841092,0.147071,0.697749,0.791923,-0.003727,0.049170,0.052897,0.598937,4546
5513,raw,6,2/4,1,0.383722,0.778592,0.394870,0.372827,0.820648,0.010895,-0.042056,-0.052952,0.246117,2956
5513,centered,6,2/4,1,0.514867,0.762282,0.247415,0.503846,0.807257,0.011021,-0.044975,-0.055996,0.431612,2956
5513,raw,3,1/4,0,0.573126,0.782805,0.209680,0.559253,0.818957,0.013873,-0.036151,-0.050024,0.464990,2956
5513,centered,3,1/4,0,0.654530,0.809192,0.154662,0.647992,0.840349,0.006538,-0.031157,-0.037696,0.588261,2956
5553,raw,6,2/4,1,0.629554,0.821839,0.192285,0.609661,0.776378,0.019893,0.045461,0.025568,0.469827,6259
